ws,text type,value,word,frq,fpm
is a type of,Editor,unknown,area,88,3.075198707633765
is a type of,Editor,unknown,reef,86,3.005307827914816
is a type of,Editor,unknown,dune,86,3.005307827914816
is a type of,Editor,unknown,storm,77,2.6907988691795444
is a type of,Editor,unknown,climate,69,2.411235350303748
is a type of,Editor,unknown,energy,62,2.166617271287425
is a type of,Editor,unknown,surface,59,2.0617809517090016
is a type of,Editor,unknown,power,52,1.8171628726926794
is a type of,Editor,unknown,North,52,1.8171628726926794
is a type of,Editor,unknown,groin,50,1.7472719929737301
is a type of,Editor,unknown,current,50,1.7472719929737301
is a type of,Editor,unknown,island,48,1.677381113254781
is a type of,Editor,unknown,New,48,1.677381113254781
is a type of,Editor,unknown,river,46,1.6074902335358316
is a type of,Editor,unknown,level,45,1.572544793676357
is a type of,Editor,unknown,United,45,1.572544793676357
is a type of,Editor,unknown,supply,44,1.5375993538168824
is a type of,Editor,unknown,spp.,43,1.502653913957408
is a type of,Editor,unknown,wind,41,1.4327630342384587
is a type of,Editor,unknown,erosion,41,1.4327630342384587
is a type of,Editor,unknown,alga,40,1.397817594378984
is a type of,Editor,unknown,transport,40,1.397817594378984
is a type of,Editor,unknown,land,40,1.397817594378984
is a type of,Editor,unknown,estuary,39,1.3628721545195095
is a type of,Editor,unknown,States,39,1.3628721545195095
is a type of,Editor,unknown,plant,39,1.3628721545195095
is a type of,Editor,unknown,delta,39,1.3628721545195095
is a type of,Editor,unknown,development,39,1.3628721545195095
is a type of,Editor,unknown,mangrove,38,1.3279267146600349
is a type of,Editor,unknown,shore,37,1.2929812748005602
is a type of,Editor,unknown,Bay,37,1.2929812748005602
is a type of,Editor,unknown,Sea,37,1.2929812748005602
is a type of,Editor,unknown,specie,36,1.2580358349410856
is a type of,Editor,unknown,tide,35,1.223090395081611
is a type of,Editor,unknown,barrier,34,1.1881449552221366
is a type of,Editor,unknown,loss,33,1.153199515362662
is a type of,Editor,unknown,Islands,33,1.153199515362662
is a type of,Editor,unknown,ice,33,1.153199515362662
is a type of,Editor,unknown,wetland,33,1.153199515362662
is a type of,Editor,unknown,system,33,1.153199515362662
is a type of,Editor,unknown,ridge,33,1.153199515362662
is a type of,Editor,unknown,ocean,32,1.1182540755031873
is a type of,Editor,unknown,gas,32,1.1182540755031873
is a type of,Editor,unknown,grass,32,1.1182540755031873
is a type of,Editor,unknown,oil,31,1.0833086356437125
is a type of,Editor,unknown,jetty,31,1.0833086356437125
is a type of,Editor,unknown,rise,31,1.0833086356437125
is a type of,Editor,unknown,coral,31,1.0833086356437125
is a type of,Editor,unknown,zone,31,1.0833086356437125
is a type of,Editor,unknown,construction,30,1.0483631957842379
is a type of,Editor,unknown,fish,30,1.0483631957842379
is a type of,Editor,unknown,shell,30,1.0483631957842379
is a type of,Editor,unknown,hurricane,29,1.0134177559247635
is a type of,Editor,unknown,lagoon,29,1.0134177559247635
is a type of,Editor,unknown,material,29,1.0134177559247635
is a type of,Editor,unknown,pollution,29,1.0134177559247635
is a type of,Editor,unknown,term,29,1.0134177559247635
is a type of,Editor,unknown,structure,28,0.9784723160652888
is a type of,Editor,unknown,type,28,0.9784723160652888
is a type of,Editor,unknown,marsh,28,0.9784723160652888
is a type of,Editor,unknown,breakwater,28,0.9784723160652888
is a type of,Editor,unknown,Island,27,0.9435268762058142
is a type of,Editor,unknown,flood,27,0.9435268762058142
is a type of,Editor,unknown,Oscillation,27,0.9435268762058142
is a type of,Editor,unknown,rock,27,0.9435268762058142
is a type of,Editor,unknown,height,26,0.9085814363463397
is a type of,Editor,unknown,Atlantic,26,0.9085814363463397
is a type of,Editor,unknown,emission,26,0.9085814363463397
is a type of,Editor,unknown,soil,26,0.9085814363463397
is a type of,Editor,unknown,temperature,25,0.8736359964868651
is a type of,Editor,unknown,site,25,0.8736359964868651
is a type of,Editor,unknown,cliff,25,0.8736359964868651
is a type of,Editor,unknown,size,25,0.8736359964868651
is a type of,Editor,unknown,Florida,24,0.8386905566273904
is a type of,Editor,unknown,process,24,0.8386905566273904
is a type of,Editor,unknown,tourism,24,0.8386905566273904
is a type of,Editor,unknown,effect,24,0.8386905566273904
is a type of,Editor,unknown,Australia,24,0.8386905566273904
is a type of,Editor,unknown,resource,24,0.8386905566273904
is a type of,Editor,unknown,bay,23,0.8037451167679158
is a type of,Editor,unknown,Beach,23,0.8037451167679158
is a type of,Editor,unknown,agriculture,23,0.8037451167679158
is a type of,Editor,unknown,period,22,0.7687996769084412
is a type of,Editor,unknown,Gulf,22,0.7687996769084412
is a type of,Editor,unknown,m,22,0.7687996769084412
is a type of,Editor,unknown,building,22,0.7687996769084412
is a type of,Editor,unknown,line,22,0.7687996769084412
is a type of,Editor,unknown,g,22,0.7687996769084412
is a type of,Editor,unknown,rate,22,0.7687996769084412
is a type of,Editor,unknown,salt,22,0.7687996769084412
is a type of,Editor,unknown,America,22,0.7687996769084412
is a type of,Editor,unknown,Delta,22,0.7687996769084412
is a type of,User,General public,water,580,20.26835511849527
is a type of,User,General public,climate,367,12.82497642842718
is a type of,User,General public,carbon,294,10.273959318685533
is a type of,User,General public,sea,281,9.819668600512362
is a type of,User,General public,temperature,264,9.225596122901296
is a type of,User,General public,change,257,8.980978043884972
is a type of,User,General public,dioxide,250,8.73635996486865
is a type of,User,General public,wave,201,7.024033411754395
is a type of,User,General public,wind,195,6.814360772597547
is a type of,User,General public,CO2,193,6.744469892878598
is a type of,User,General public,United,184,6.429960934143327
is a type of,User,General public,surface,182,6.360070054424377
is a type of,User,General public,sand,175,6.115451975408056
is a type of,User,General public,gas,175,6.115451975408056
is a type of,User,General public,reef,167,5.835888456532259
is a type of,User,General public,soil,165,5.76599757681331
is a type of,User,General public,plant,163,5.69610669709436
is a type of,User,General public,ice,159,5.556324937656461
is a type of,User,General public,beach,158,5.521379497796986
is a type of,User,General public,coast,157,5.486434057937512
is a type of,User,General public,ocean,156,5.451488618078038
is a type of,User,General public,sediment,154,5.381597738359089
is a type of,User,General public,storm,148,5.171925099202241
is a type of,User,General public,level,146,5.102034219483292
is a type of,User,General public,methane,145,5.067088779623817
is a type of,User,General public,air,143,4.997197899904868
is a type of,User,General public,area,142,4.962252460045393
is a type of,User,General public,oil,139,4.857416140466969
is a type of,User,General public,river,137,4.787525260748021
is a type of,User,General public,vapor,136,4.752579820888546
is a type of,User,General public,energy,131,4.577852621591173
is a type of,User,General public,fish,130,4.542907181731699
is a type of,User,General public,oxide,124,4.33323454257485
is a type of,User,General public,States,122,4.263343662855901
is a type of,User,General public,North,121,4.228398222996426
is a type of,User,General public,tree,118,4.123561903418003
is a type of,User,General public,coral,118,4.123561903418003
is a type of,User,General public,Sea,115,4.018725583839579
is a type of,User,General public,fuel,110,3.843998384542206
is a type of,User,General public,cloud,109,3.8090529446827315
is a type of,User,General public,Change,108,3.774107504823257
is a type of,User,General public,coal,108,3.774107504823257
is a type of,User,General public,precipitation,105,3.6692711852448334
is a type of,User,General public,rock,104,3.634325745385359
is a type of,User,General public,specie,103,3.599380305525884
is a type of,User,General public,alga,101,3.529489425806935
is a type of,User,General public,island,99,3.4595985460879852
is a type of,User,General public,system,98,3.4246531062285106
is a type of,User,General public,dune,97,3.389707666369036
is a type of,User,General public,New,96,3.354762226509562
is a type of,User,General public,nitrogen,95,3.319816786650087
is a type of,User,General public,effect,95,3.319816786650087
is a type of,User,General public,earth,95,3.319816786650087
is a type of,User,General public,atmosphere,93,3.249925906931138
is a type of,User,General public,pollution,90,3.145089587352714
is a type of,User,General public,hurricane,89,3.1101441474932394
is a type of,User,General public,Convention,88,3.075198707633765
is a type of,User,General public,land,88,3.075198707633765
is a type of,User,General public,type,87,3.0402532677742906
is a type of,User,General public,production,87,3.0402532677742906
is a type of,User,General public,forest,87,3.0402532677742906
is a type of,User,General public,chemical,85,2.9703623880553414
is a type of,User,General public,term,85,2.9703623880553414
is a type of,User,General public,dust,85,2.9703623880553414
is a type of,User,General public,pressure,84,2.9354169481958667
is a type of,User,General public,warming,83,2.900471508336392
is a type of,User,General public,emission,81,2.8305806286174424
is a type of,User,General public,Great,80,2.795635188757968
is a type of,User,General public,grass,80,2.795635188757968
is a type of,User,General public,time,79,2.760689748898493
is a type of,User,General public,material,78,2.725744309039019
is a type of,User,General public,mineral,77,2.6907988691795444
is a type of,User,General public,example,76,2.6558534293200697
is a type of,User,General public,salt,76,2.6558534293200697
is a type of,User,General public,ozone,75,2.620907989460595
is a type of,User,General public,Framework,75,2.620907989460595
is a type of,User,General public,clay,74,2.5859625496011205
is a type of,User,General public,development,74,2.5859625496011205
is a type of,User,General public,National,73,2.551017109741646
is a type of,User,General public,current,72,2.5160716698821712
is a type of,User,General public,Atlantic,71,2.4811262300226966
is a type of,User,General public,process,70,2.446180790163222
is a type of,User,General public,China,69,2.411235350303748
is a type of,User,General public,flood,69,2.411235350303748
is a type of,User,General public,mangrove,69,2.411235350303748
is a type of,User,General public,rain,68,2.376289910444273
is a type of,User,General public,rate,68,2.376289910444273
is a type of,User,General public,animal,68,2.376289910444273
is a type of,User,General public,heat,67,2.3413444705847986
is a type of,User,General public,Australia,67,2.3413444705847986
is a type of,User,General public,power,67,2.3413444705847986
is a type of,User,General public,greenhouse,67,2.3413444705847986
is a type of,User,General public,barrier,67,2.3413444705847986
is a type of,User,General public,environment,66,2.306399030725324
is a type of,User,General public,mountain,66,2.306399030725324
is a type of,User,General public,food,66,2.306399030725324
is a type of,User,General public,use,65,2.2714535908658493
is a type of,User,General public,part,64,2.2365081510063747
is a type of,User,General public,particle,64,2.2365081510063747
is a type of,User,General public,weather,64,2.2365081510063747
is a type of,Domain,1.2 Environmental Education,course,12,0.4193452783136952
is a type of,Domain,1.2 Environmental Education,ICZM,11,0.3843998384542206
is a type of,Domain,1.2 Environmental Education,integration,9,0.3145089587352714
is a type of,Domain,1.2 Environmental Education,i,8,0.27956351887579683
is a type of,Domain,1.2 Environmental Education,education,7,0.2446180790163222
is a type of,Domain,1.2 Environmental Education,type,6,0.2096726391568476
is a type of,Domain,1.2 Environmental Education,temperature,6,0.2096726391568476
is a type of,Domain,1.2 Environmental Education,precipitation,6,0.2096726391568476
is a type of,Domain,1.2 Environmental Education,frequency,5,0.174727199297373
is a type of,Domain,1.2 Environmental Education,increase,5,0.174727199297373
is a type of,Domain,1.2 Environmental Education,duration,5,0.174727199297373
is a type of,Domain,1.2 Environmental Education,place,5,0.174727199297373
is a type of,Domain,1.2 Environmental Education,language,5,0.174727199297373
is a type of,Domain,1.2 Environmental Education,number,5,0.174727199297373
is a type of,Domain,1.2 Environmental Education,training,4,0.13978175943789842
is a type of,Domain,1.2 Environmental Education,use,4,0.13978175943789842
is a type of,Domain,1.2 Environmental Education,implementation,4,0.13978175943789842
is a type of,Domain,1.2 Environmental Education,ETCS,4,0.13978175943789842
is a type of,Domain,1.2 Environmental Education,water,4,0.13978175943789842
is a type of,Domain,1.2 Environmental Education,difference,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,process,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,Policy,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,stage,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,ground,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,length,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,candidate,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,period,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,science,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,directive,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,pillar,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,calcium,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,Maritime,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,Framework,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,Future,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,Strategy,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,teaching,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,Marine,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,delivery,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,quality,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,magnesium,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,energy,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,waste,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,food,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,transportation,3,0.1048363195784238
is a type of,Domain,1.2 Environmental Education,today,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,garden,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,programme,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,decision-making,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,operation,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,planning,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,topic,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,aspect,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,law,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,marketing,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,surveying,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,accountancy,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,lack,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,technique,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,difficulty,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,engineering,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,class,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,character,2,0.06989087971894921
is a type of,Domain,1.2 Environmental Education,rain,2,0.06989087971894921
